@relation sentiment

@attribute "1,-1" numeric
@attribute "1,-2" numeric
@attribute "1,-3" numeric
@attribute "1,-4" numeric
@attribute "1,-5" numeric
@attribute "2,-1" numeric
@attribute "2,-2" numeric
@attribute "2,-3" numeric
@attribute "2,-4" numeric
@attribute "2,-5" numeric
@attribute "3,-1" numeric
@attribute "3,-2" numeric
@attribute "3,-3" numeric
@attribute "3,-4" numeric
@attribute "3,-5" numeric
@attribute "4,-1" numeric
@attribute "4,-2" numeric
@attribute "4,-3" numeric
@attribute "4,-4" numeric
@attribute "4,-5" numeric
@attribute "5,-1" numeric
@attribute "5,-2" numeric
@attribute "5,-3" numeric
@attribute "5,-4" numeric
@attribute "5,-5" numeric
@attribute classification {P, PE}

@data
51,2,1,1,0,10,1,0,0,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,PE
30,3,1,0,0,15,1,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,PE
23,3,0,0,0,6,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,PE
25,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
32,3,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
20,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
19,3,0,0,0,6,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,PE
40,5,1,0,0,7,3,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PE
23,3,0,0,0,8,1,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,PE
25,1,1,0,0,11,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PE
30,2,0,0,0,8,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
22,4,0,0,0,13,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PE
23,1,0,0,0,3,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
24,0,0,0,0,4,1,0,0,0,9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,PE
24,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
52,8,2,1,0,13,0,0,0,0,7,0,1,0,0,5,1,0,0,0,0,0,0,0,0,PE
26,4,0,1,0,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PE
32,1,0,1,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PE
31,13,1,0,0,10,1,0,0,0,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,PE
23,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
18,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
19,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
32,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
17,3,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
37,3,1,0,0,17,1,0,0,0,7,0,1,0,0,0,3,0,0,0,0,0,0,0,0,PE
84,8,0,0,0,30,3,0,1,0,17,0,0,0,0,5,1,0,0,0,0,0,0,0,0,PE
27,1,1,0,0,9,2,0,0,0,10,3,1,0,0,5,0,0,0,0,0,0,0,0,0,PE
78,5,0,0,0,32,2,0,0,0,14,2,0,0,0,4,1,0,0,0,0,0,0,0,0,PE
13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,PE
16,2,1,0,0,5,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PE
11,1,0,0,0,8,1,0,0,0,8,3,1,0,0,0,1,0,0,0,1,0,0,0,0,PE
16,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,PE
28,5,0,1,0,20,3,1,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,PE
17,1,0,0,0,6,0,0,0,0,9,3,0,0,0,1,2,0,0,0,0,0,0,0,0,PE
42,11,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
31,0,0,1,0,13,0,0,0,0,9,0,0,0,0,3,1,0,0,0,0,1,0,0,0,P
36,10,1,1,0,7,3,0,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,P
40,7,3,2,1,26,1,0,0,0,20,3,0,0,0,2,0,0,0,0,1,0,0,0,0,P
14,8,3,0,0,3,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,P
85,8,6,0,0,23,1,0,0,0,14,3,0,0,0,8,0,0,0,0,0,0,1,0,0,P
37,10,3,2,0,6,4,2,1,0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,P
25,2,2,0,0,24,1,0,0,0,10,0,0,0,0,5,0,1,0,0,0,0,0,0,0,P
46,2,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
71,22,12,4,0,40,4,2,3,0,21,4,3,0,0,6,1,1,0,0,1,0,0,0,0,P
31,10,0,1,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
23,3,1,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,P
57,18,14,3,0,30,8,1,1,1,10,7,0,0,0,2,0,0,0,0,0,0,0,0,0,P
20,1,0,1,0,11,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,P
40,2,0,1,0,10,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
37,9,2,0,0,12,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
43,8,1,2,0,14,4,0,0,0,12,2,0,0,0,2,1,0,0,0,0,0,0,0,0,P
40,3,1,0,0,13,1,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,P
21,6,4,0,0,6,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,P
24,4,1,0,0,6,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
18,2,0,0,0,5,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
35,6,2,0,0,11,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,P
41,11,2,0,0,4,2,0,1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
37,11,1,2,1,6,2,1,2,0,2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,P
53,7,4,2,0,18,2,0,1,0,25,2,3,1,0,8,0,0,0,0,0,0,0,0,0,P
61,13,3,1,1,35,8,0,1,0,26,5,3,1,0,9,0,1,0,0,0,0,0,0,0,P
98,18,3,13,1,44,6,2,5,0,34,9,0,2,0,5,0,0,0,0,0,0,1,1,0,P
64,10,1,1,1,43,6,0,1,0,50,3,1,0,0,17,0,0,0,0,0,0,0,0,0,P
86,14,4,7,0,39,6,0,1,0,27,10,0,1,0,10,1,0,0,0,2,1,0,0,0,P
14,4,1,0,0,6,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,4,0,2,0,4,0,0,0,0,1,2,0,1,0,2,0,0,0,0,1,0,0,0,0,P
41,1,0,2,0,9,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
52,9,5,6,1,8,2,1,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,P
55,6,3,1,0,9,0,0,1,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,0,P
30,8,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
23,5,4,1,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
29,5,1,1,0,8,2,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
50,13,5,2,0,21,2,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
30,3,1,0,0,2,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
90,10,3,0,0,32,3,0,0,1,21,4,1,0,0,1,0,0,0,0,0,0,0,0,0,P
36,7,1,0,0,8,1,0,0,0,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,P
40,4,5,0,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
87,6,9,0,0,15,0,2,0,0,16,0,1,0,0,3,1,0,0,0,0,0,0,0,0,P
73,14,3,2,0,24,1,0,1,0,18,2,0,0,0,1,0,0,0,0,1,0,0,0,0,P
119,18,6,2,0,33,7,1,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,P
63,2,2,1,0,21,1,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,P
41,9,3,1,0,12,2,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,0,P
68,19,4,7,0,39,4,0,2,0,26,6,1,4,0,8,1,0,0,0,1,0,0,0,0,P
46,7,2,3,1,33,8,2,3,0,14,3,0,1,0,4,0,0,0,0,0,0,0,0,0,P
75,14,8,24,0,33,9,6,7,0,22,6,3,1,0,4,0,0,1,0,0,0,0,0,0,P
29,4,1,1,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
45,6,4,2,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,5,1,2,0,7,0,1,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,1,0,P
33,1,1,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
34,2,2,0,0,9,1,0,0,0,9,1,0,0,0,2,0,0,0,0,0,0,0,0,0,P
16,1,1,0,0,6,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,P
72,5,0,2,0,12,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,P
56,3,0,0,0,17,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
40,5,6,1,0,11,3,0,1,0,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,P
68,10,2,1,0,8,3,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,P
62,11,0,2,0,8,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,P
59,15,5,2,0,11,4,1,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
69,5,0,0,0,29,4,0,0,1,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,P
48,7,0,0,1,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
13,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,P
56,7,1,1,0,14,2,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
42,7,0,0,1,8,4,0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
18,5,2,1,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,3,0,1,0,7,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,4,1,1,0,10,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,P
11,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
20,2,0,0,0,4,0,0,0,1,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,P
39,4,2,1,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
50,2,2,0,0,10,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,P
22,3,4,0,0,12,0,1,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
28,3,2,5,0,4,2,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0,1,0,P
11,1,0,1,0,4,2,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,P
57,17,7,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
34,1,0,0,0,7,0,0,0,0,9,1,0,0,0,3,0,0,0,0,1,0,0,0,0,P
33,4,1,0,0,7,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
68,5,0,1,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
16,5,1,0,0,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
37,2,4,0,0,5,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
58,9,1,1,0,27,1,0,0,0,9,1,1,0,0,2,1,0,0,0,1,0,0,0,0,P
30,4,0,1,0,6,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
100,15,4,2,0,17,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,P
53,10,2,1,0,13,5,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
31,5,1,0,0,7,2,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
31,7,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,2,0,0,0,5,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
54,10,3,4,0,11,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
22,6,2,0,0,8,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
44,4,0,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,9,2,2,0,6,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
27,7,3,0,0,9,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
26,4,0,0,0,15,3,1,1,0,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,P
28,3,1,0,0,9,4,1,0,0,7,1,1,0,0,2,0,0,0,0,0,0,0,0,0,P
26,3,1,1,1,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,P
38,18,9,5,0,10,3,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
33,5,0,0,0,13,1,0,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,P
33,3,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,P
43,6,1,1,1,13,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
55,10,1,1,0,24,2,0,0,0,23,5,1,0,0,1,0,0,0,0,0,0,0,0,0,P
20,4,1,0,0,8,2,1,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,P
19,4,1,2,0,2,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,P
37,7,1,0,0,8,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
32,8,3,0,0,7,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
22,1,0,0,0,11,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
60,12,2,1,0,12,6,0,0,0,16,6,0,0,0,3,0,0,0,0,2,0,0,0,0,P
47,8,3,0,0,7,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
88,17,3,5,1,11,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
19,3,0,0,0,5,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,P
44,4,0,0,0,13,1,0,0,0,16,3,0,0,0,1,1,0,0,0,0,0,0,0,0,P
22,3,1,1,0,11,1,0,0,0,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,P
67,2,2,2,0,16,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
53,7,1,2,0,14,1,0,0,0,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,P
20,6,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
23,3,0,0,0,11,3,0,0,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,P
35,8,4,1,0,10,2,0,0,0,3,1,0,1,1,2,0,1,0,0,0,0,0,0,0,P
36,5,1,0,0,8,2,1,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,P
25,5,0,0,0,7,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
26,3,1,1,0,4,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
13,2,1,4,0,5,1,0,0,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0,P
24,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
24,2,1,0,0,15,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,P
51,4,0,1,0,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
39,2,0,1,0,15,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,P
33,6,12,1,0,4,0,1,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
30,7,0,2,0,6,1,1,0,0,8,1,0,0,0,2,0,0,0,0,1,0,0,0,0,P
94,13,1,2,0,19,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
84,9,2,2,0,26,5,0,1,0,36,9,1,0,0,3,0,0,0,0,1,0,0,0,0,P
29,11,2,1,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
36,12,0,2,0,8,2,0,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,P
14,2,1,2,0,4,0,0,0,0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,P
138,4,4,1,0,24,4,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
17,1,0,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
29,4,3,1,0,14,1,0,0,0,12,1,0,0,0,3,0,0,0,0,0,0,0,0,0,P
27,2,0,0,0,5,0,1,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,P
14,3,1,0,0,6,1,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,P
35,12,0,1,0,7,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,P
45,6,4,1,0,11,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
24,7,1,1,0,14,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
17,3,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,P
24,10,4,3,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
15,1,1,0,0,7,0,0,0,0,3,1,0,0,0,5,1,0,0,0,0,0,0,0,0,P
14,4,1,0,0,6,1,0,0,0,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,P
56,6,0,2,0,16,0,0,0,0,7,1,0,0,0,2,0,0,0,0,0,0,0,0,0,P
30,5,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
34,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
19,9,0,0,0,4,4,1,1,1,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,P
36,11,2,0,2,8,2,0,0,0,9,1,1,0,0,2,0,0,0,0,0,0,0,0,0,P
26,3,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
18,5,2,0,0,3,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
23,7,1,0,0,2,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
47,5,0,0,0,5,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
24,3,0,0,0,14,0,0,0,0,6,0,0,0,0,2,0,0,0,0,1,0,0,0,0,P
29,3,0,0,1,10,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,P
16,2,0,1,1,1,0,0,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,P
11,3,1,0,0,1,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,P
20,3,1,0,0,7,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
28,5,2,2,0,11,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
25,5,0,1,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,4,0,0,0,2,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,P
40,4,1,0,0,12,2,0,0,0,9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,P
27,8,2,0,0,16,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
51,5,1,2,0,6,2,0,0,0,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,P
60,4,2,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
48,12,1,0,0,10,0,0,0,0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,P
32,5,0,1,0,10,0,1,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,P
29,4,2,1,0,11,0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,P
30,6,4,0,0,10,2,0,1,0,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,P
55,10,3,0,0,15,1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
64,10,4,3,0,17,3,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,P
27,3,2,0,0,15,4,0,0,0,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,P
28,2,5,0,0,6,0,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
37,6,0,0,1,8,1,0,0,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,P
62,10,2,0,0,10,5,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
46,14,4,1,1,17,3,0,1,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,P
86,7,2,1,0,25,0,1,0,0,4,3,0,0,0,3,1,0,0,0,0,0,0,0,0,P
61,14,3,0,0,21,3,0,1,0,18,3,2,1,0,2,0,0,0,0,0,0,0,0,0,P
47,13,3,0,0,29,5,0,0,0,25,5,2,2,1,4,0,0,0,0,1,1,0,0,0,P
17,1,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
55,10,0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
44,6,0,1,0,10,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,P
30,1,0,0,0,10,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,P
41,5,1,0,0,7,1,0,1,0,9,0,1,0,0,0,1,0,1,0,1,0,0,0,0,P
33,14,2,0,0,7,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,P
14,2,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
32,4,1,0,0,11,3,0,0,0,6,2,1,0,1,3,1,0,0,0,0,0,0,0,0,P
24,4,2,0,0,8,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
41,6,5,1,0,5,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P
26,4,3,0,1,5,2,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
32,5,2,0,0,6,2,2,0,0,9,4,1,0,0,0,1,0,0,0,0,0,0,0,0,P
52,4,6,0,0,17,4,0,0,0,18,2,1,0,0,6,1,0,0,0,0,0,0,0,0,P
94,17,1,1,0,17,3,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,P
18,3,0,0,0,5,0,0,0,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,P
12,3,2,0,0,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,P
28,2,3,0,0,4,1,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,P
34,3,2,0,0,12,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,P
